"","year","month","date_of_month","day_of_week","births"
"4758",2007,1,10,3,13264
"4759",2007,1,11,4,13517
"4760",2007,1,12,5,13400
"4761",2007,1,13,6,8670
"4762",2007,1,14,7,7653
"4763",2007,1,15,1,11820
"4764",2007,1,16,2,12825
"4765",2007,1,17,3,13244
"4766",2007,1,18,4,13495
"4767",2007,1,19,5,12921
"4768",2007,1,20,6,8600
"4769",2007,1,21,7,7563
"4770",2007,1,22,1,12454
"4771",2007,1,23,2,13418
"4772",2007,1,24,3,13320
"4773",2007,1,25,4,13448
"4774",2007,1,26,5,13110
"4775",2007,1,27,6,8633
"4776",2007,1,28,7,7633
"4777",2007,1,29,1,12402
"4778",2007,1,30,2,13486
"4779",2007,1,31,3,13308
"4780",2007,2,1,4,13557
"4781",2007,2,2,5,13305
"4782",2007,2,3,6,8821
"4783",2007,2,4,7,7628
"4784",2007,2,5,1,12369
"4785",2007,2,6,2,13495
"4786",2007,2,7,3,13466
"4787",2007,2,8,4,13451
"4788",2007,2,9,5,13419
"4789",2007,2,10,6,8732
"4790",2007,2,11,7,7833
"4791",2007,2,12,1,12792
"4792",2007,2,13,2,13437
"4793",2007,2,14,3,13647
"4794",2007,2,15,4,13642
"4795",2007,2,16,5,13517
"4796",2007,2,17,6,8940
"4797",2007,2,18,7,7791
"4798",2007,2,19,1,11752
"4799",2007,2,20,2,13466
"4800",2007,2,21,3,13470
"4801",2007,2,22,4,13748
"4802",2007,2,23,5,13347
"4803",2007,2,24,6,8732
"4804",2007,2,25,7,7725
"4805",2007,2,26,1,12578
"4806",2007,2,27,2,13591
"4807",2007,2,28,3,13366
"4808",2007,3,1,4,13572
"4809",2007,3,2,5,13244
"4810",2007,3,3,6,8739
"4811",2007,3,4,7,7566
"4812",2007,3,5,1,12480
"4813",2007,3,6,2,13551
"4814",2007,3,7,3,13520
"4815",2007,3,8,4,13751
"4816",2007,3,9,5,13508
"4817",2007,3,10,6,8729
"4818",2007,3,11,7,7390
"4819",2007,3,12,1,12524
"4820",2007,3,13,2,13147
"4821",2007,3,14,3,13311
"4822",2007,3,15,4,13471
"4823",2007,3,16,5,13286
"4824",2007,3,17,6,8791
"4825",2007,3,18,7,7681
"4826",2007,3,19,1,12366
"4827",2007,3,20,2,13844
"4828",2007,3,21,3,13710
"4829",2007,3,22,4,13388
"4830",2007,3,23,5,13464
"4831",2007,3,24,6,8762
"4832",2007,3,25,7,7785
"4833",2007,3,26,1,12462
"4834",2007,3,27,2,13664
"4835",2007,3,28,3,13420
"4836",2007,3,29,4,13171
"4837",2007,3,30,5,13138
"4838",2007,3,31,6,8453
"4839",2007,4,1,7,7372
"4840",2007,4,2,1,12450
"4841",2007,4,3,2,13504
"4842",2007,4,4,3,13729
"4843",2007,4,5,4,13360
"4844",2007,4,6,5,12308
"4845",2007,4,7,6,8253
"4846",2007,4,8,7,6903
"4847",2007,4,9,1,12120
"4848",2007,4,10,2,13564
"4849",2007,4,11,3,13430
"4850",2007,4,12,4,13609
"4851",2007,4,13,5,12168
"4852",2007,4,14,6,8237
"4853",2007,4,15,7,7225
"4854",2007,4,16,1,12502
"4855",2007,4,17,2,13604
"4856",2007,4,18,3,13386
"4857",2007,4,19,4,13358
"4858",2007,4,20,5,13000
"4859",2007,4,21,6,8302
"4860",2007,4,22,7,7590
"4861",2007,4,23,1,12431
"4862",2007,4,24,2,13519
"4863",2007,4,25,3,13368
"4864",2007,4,26,4,13001
"4865",2007,4,27,5,12795
"4866",2007,4,28,6,8302
"4867",2007,4,29,7,7409
"4868",2007,4,30,1,12182
"4869",2007,5,1,2,13902
"4870",2007,5,2,3,13325
"4871",2007,5,3,4,13155
"4872",2007,5,4,5,12773
"4873",2007,5,5,6,8374
"4874",2007,5,6,7,7476
"4875",2007,5,7,1,12250
"4876",2007,5,8,2,13267
"4877",2007,5,9,3,13111
"4878",2007,5,10,4,13504
"4879",2007,5,11,5,13070
"4880",2007,5,12,6,8489
"4881",2007,5,13,7,7260
"4882",2007,5,14,1,12552
"4883",2007,5,15,2,13995
"4884",2007,5,16,3,13723
"4885",2007,5,17,4,13408
"4886",2007,5,18,5,12782
"4887",2007,5,19,6,8560
"4888",2007,5,20,7,7577
"4889",2007,5,21,1,12816
"4890",2007,5,22,2,14143
"4891",2007,5,23,3,13906
"4892",2007,5,24,4,14010
"4893",2007,5,25,5,13670
"4894",2007,5,26,6,8764
"4895",2007,5,27,7,7607
"4896",2007,5,28,1,7917
"4897",2007,5,29,2,13291
"4898",2007,5,30,3,14569
"4899",2007,5,31,4,14245
"4900",2007,6,1,5,13714
"4901",2007,6,2,6,8977
"4902",2007,6,3,7,7813
"4903",2007,6,4,1,12711
"4904",2007,6,5,2,13848
"4905",2007,6,6,3,13703
"4906",2007,6,7,4,13674
"4907",2007,6,8,5,13595
"4908",2007,6,9,6,8810
"4909",2007,6,10,7,7596
"4910",2007,6,11,1,12826
"4911",2007,6,12,2,13969
"4912",2007,6,13,3,13534
"4913",2007,6,14,4,14139
"4914",2007,6,15,5,13563
"4915",2007,6,16,6,8967
"4916",2007,6,17,7,7837
"4917",2007,6,18,1,13178
"4918",2007,6,19,2,14017
"4919",2007,6,20,3,13904
"4920",2007,6,21,4,13837
"4921",2007,6,22,5,13697
"4922",2007,6,23,6,9105
"4923",2007,6,24,7,7710
"4924",2007,6,25,1,12972
"4925",2007,6,26,2,14395
"4926",2007,6,27,3,14318
"4927",2007,6,28,4,14224
"4928",2007,6,29,5,13837
"4929",2007,6,30,6,9016
"4930",2007,7,1,7,7937
"4931",2007,7,2,1,13794
"4932",2007,7,3,2,14814
"4933",2007,7,4,3,9746
"4934",2007,7,5,4,13367
"4935",2007,7,6,5,14143
"4936",2007,7,7,6,10499
"4937",2007,7,8,7,8322
"4938",2007,7,9,1,13473
"4939",2007,7,10,2,14927
"4940",2007,7,11,3,14594
"4941",2007,7,12,4,14115
"4942",2007,7,13,5,13228
"4943",2007,7,14,6,9327
"4944",2007,7,15,7,7983
"4945",2007,7,16,1,13483
"4946",2007,7,17,2,14828
"4947",2007,7,18,3,14349
"4948",2007,7,19,4,14169
"4949",2007,7,20,5,14070
"4950",2007,7,21,6,9356
"4951",2007,7,22,7,7963
"4952",2007,7,23,1,13293
"4953",2007,7,24,2,14783
"4954",2007,7,25,3,14510
"4955",2007,7,26,4,14212
"4956",2007,7,27,5,14354
"4957",2007,7,28,6,9258
"4958",2007,7,29,7,8116
"4959",2007,7,30,1,13439
"4960",2007,7,31,2,14409
"4961",2007,8,1,3,14627
"4962",2007,8,2,4,14241
"4963",2007,8,3,5,13961
"4964",2007,8,4,6,9083
"4965",2007,8,5,7,8160
"4966",2007,8,6,1,13318
"4967",2007,8,7,2,14670
"4968",2007,8,8,3,14477
"4969",2007,8,9,4,14314
"4970",2007,8,10,5,13836
"4971",2007,8,11,6,9200
"4972",2007,8,12,7,7945
"4973",2007,8,13,1,13199
"4974",2007,8,14,2,14695
"4975",2007,8,15,3,14629
"4976",2007,8,16,4,14674
"4977",2007,8,17,5,14136
"4978",2007,8,18,6,9332
"4979",2007,8,19,7,8115
"4980",2007,8,20,1,13496
"4981",2007,8,21,2,14541
"4982",2007,8,22,3,14344
"4983",2007,8,23,4,14447
"4984",2007,8,24,5,14162
"4985",2007,8,25,6,9234
"4986",2007,8,26,7,8025
"4987",2007,8,27,1,13187
"4988",2007,8,28,2,14959
"4989",2007,8,29,3,14517
"4990",2007,8,30,4,14668
"4991",2007,8,31,5,14163
"4992",2007,9,1,6,9465
"4993",2007,9,2,7,7957
"4994",2007,9,3,1,8397
"4995",2007,9,4,2,13600
"4996",2007,9,5,3,15440
"4997",2007,9,6,4,15010
"4998",2007,9,7,5,14818
"4999",2007,9,8,6,9745
"5000",2007,9,9,7,8389
"5001",2007,9,10,1,13844
"5002",2007,9,11,2,14063
"5003",2007,9,12,3,14960
"5004",2007,9,13,4,14525
"5005",2007,9,14,5,14603
"5006",2007,9,15,6,9807
"5007",2007,9,16,7,8283
"5008",2007,9,17,1,13798
"5009",2007,9,18,2,15194
"5010",2007,9,19,3,14783
"5011",2007,9,20,4,15139
"5012",2007,9,21,5,14473
"5013",2007,9,22,6,9604
"5014",2007,9,23,7,8512
"5015",2007,9,24,1,13534
"5016",2007,9,25,2,14788
"5017",2007,9,26,3,14417
"5018",2007,9,27,4,14519
"5019",2007,9,28,5,13926
"5020",2007,9,29,6,9198
"5021",2007,9,30,7,7983
"5022",2007,10,1,1,13244
"5023",2007,10,2,2,14231
"5024",2007,10,3,3,14021
"5025",2007,10,4,4,13756
"5026",2007,10,5,5,13649
"5027",2007,10,6,6,8901
"5028",2007,10,7,7,7858
"5029",2007,10,8,1,12582
"5030",2007,10,9,2,14033
"5031",2007,10,10,3,14086
"5032",2007,10,11,4,13580
"5033",2007,10,12,5,13400
"5034",2007,10,13,6,8756
"5035",2007,10,14,7,7579
"5036",2007,10,15,1,12987
"5037",2007,10,16,2,14039
"5038",2007,10,17,3,13783
"5039",2007,10,18,4,13581
"5040",2007,10,19,5,13437
"5041",2007,10,20,6,8607
"5042",2007,10,21,7,7723
"5043",2007,10,22,1,12730
"5044",2007,10,23,2,13681
"5045",2007,10,24,3,13771
"5046",2007,10,25,4,13874
"5047",2007,10,26,5,13223
"5048",2007,10,27,6,8806
"5049",2007,10,28,7,7560
"5050",2007,10,29,1,12648
"5051",2007,10,30,2,13389
"5052",2007,10,31,3,11757
"5053",2007,11,1,4,13926
"5054",2007,11,2,5,13803
"5055",2007,11,3,6,8837
"5056",2007,11,4,7,7975
"5057",2007,11,5,1,13023
"5058",2007,11,6,2,14159
"5059",2007,11,7,3,13905
"5060",2007,11,8,4,13734
"5061",2007,11,9,5,13542
"5062",2007,11,10,6,8755
"5063",2007,11,11,7,7920
"5064",2007,11,12,1,12746
"5065",2007,11,13,2,13640
"5066",2007,11,14,3,13850
"5067",2007,11,15,4,14432
"5068",2007,11,16,5,14156
"5069",2007,11,17,6,9123
"5070",2007,11,18,7,7898
"5071",2007,11,19,1,13944
"5072",2007,11,20,2,14808
"5073",2007,11,21,3,13230
"5074",2007,11,22,4,7567
"5075",2007,11,23,5,9598
"5076",2007,11,24,6,8380
"5077",2007,11,25,7,7668
"5078",2007,11,26,1,13192
"5079",2007,11,27,2,14707
"5080",2007,11,28,3,14030
"5081",2007,11,29,4,13821
"5082",2007,11,30,5,12966
"5083",2007,12,1,6,8761
"5084",2007,12,2,7,7676
"5085",2007,12,3,1,12581
"5086",2007,12,4,2,13878
"5087",2007,12,5,3,13695
"5088",2007,12,6,4,13514
"5089",2007,12,7,5,13168
"5090",2007,12,8,6,8676
"5091",2007,12,9,7,7603
"5092",2007,12,10,1,12759
"5093",2007,12,11,2,13962
"5094",2007,12,12,3,13906
"5095",2007,12,13,4,13418
"5096",2007,12,14,5,13267
"5097",2007,12,15,6,8654
"5098",2007,12,16,7,7636
"5099",2007,12,17,1,13455
"5100",2007,12,18,2,14983
"5101",2007,12,19,3,14941
"5102",2007,12,20,4,15214
"5103",2007,12,21,5,14808
"5104",2007,12,22,6,9194
"5105",2007,12,23,7,7398
"5106",2007,12,24,1,7727
"5107",2007,12,25,2,6624
"5108",2007,12,26,3,12306
"5109",2007,12,27,4,15590
"5110",2007,12,28,5,15555
"5111",2007,12,29,6,9961
"5112",2007,12,30,7,8191
"5113",2007,12,31,1,11102
"5114",2008,1,1,2,8014
"5115",2008,1,2,3,11729
"5116",2008,1,3,4,13691
"5117",2008,1,4,5,13799
"5118",2008,1,5,6,9113
"5119",2008,1,6,7,7610
"5120",2008,1,7,1,12335
"5121",2008,1,8,2,13336
"5122",2008,1,9,3,13022
"5123",2008,1,10,4,13617
"5124",2008,1,11,5,13412
"5125",2008,1,12,6,8712
"5126",2008,1,13,7,7407
"5127",2008,1,14,1,12566
"5128",2008,1,15,2,13344
"5129",2008,1,16,3,13183
"5130",2008,1,17,4,13332
"5131",2008,1,18,5,13473
"5132",2008,1,19,6,8480
"5133",2008,1,20,7,7481
"5134",2008,1,21,1,11883
"5135",2008,1,22,2,13297
"5136",2008,1,23,3,13458
"5137",2008,1,24,4,13485
"5138",2008,1,25,5,13305
"5139",2008,1,26,6,8717
"5140",2008,1,27,7,7643
"5141",2008,1,28,1,12592
"5142",2008,1,29,2,13412
"5143",2008,1,30,3,13233
"5144",2008,1,31,4,13187
"5145",2008,2,1,5,13191
"5146",2008,2,2,6,8646
"5147",2008,2,3,7,7616
"5148",2008,2,4,1,12592
"5149",2008,2,5,2,13447
"5150",2008,2,6,3,13338
"5151",2008,2,7,4,13636
"5152",2008,2,8,5,13582
"5153",2008,2,9,6,8862
"5154",2008,2,10,7,7637
"5155",2008,2,11,1,12578
"5156",2008,2,12,2,13867
"5157",2008,2,13,3,13125
"5158",2008,2,14,4,14207
"5159",2008,2,15,5,13696
"5160",2008,2,16,6,8780
"5161",2008,2,17,7,7646
"5162",2008,2,18,1,12032
"5163",2008,2,19,2,13548
"5164",2008,2,20,3,13418
"5165",2008,2,21,4,13507
"5166",2008,2,22,5,13183
"5167",2008,2,23,6,8973
"5168",2008,2,24,7,7505
"5169",2008,2,25,1,12621
"5170",2008,2,26,2,13500
"5171",2008,2,27,3,13316
"5172",2008,2,28,4,13674
"5173",2008,2,29,5,11631
"5174",2008,3,1,6,8832
"5175",2008,3,2,7,7535
"5176",2008,3,3,1,12621
"5177",2008,3,4,2,13622
"5178",2008,3,5,3,13160
"5179",2008,3,6,4,13279
"5180",2008,3,7,5,13104
"5181",2008,3,8,6,8409
"5182",2008,3,9,7,7216
"5183",2008,3,10,1,12648
"5184",2008,3,11,2,13571
"5185",2008,3,12,3,13353
"5186",2008,3,13,4,13037
"5187",2008,3,14,5,13321
"5188",2008,3,15,6,8806
"5189",2008,3,16,7,7626
"5190",2008,3,17,1,13006
"5191",2008,3,18,2,13766
"5192",2008,3,19,3,13356
"5193",2008,3,20,4,13614
"5194",2008,3,21,5,12606
"5195",2008,3,22,6,8477
"5196",2008,3,23,7,7174
"5197",2008,3,24,1,12352
"5198",2008,3,25,2,13572
"5199",2008,3,26,3,13116
"5200",2008,3,27,4,13224
"5201",2008,3,28,5,12886
"5202",2008,3,29,6,8616
"5203",2008,3,30,7,7368
"5204",2008,3,31,1,12211
"5205",2008,4,1,2,12771
"5206",2008,4,2,3,13491
"5207",2008,4,3,4,13340
"5208",2008,4,4,5,13405
"5209",2008,4,5,6,8600
"5210",2008,4,6,7,7606
"5211",2008,4,7,1,12312
"5212",2008,4,8,2,13526
"5213",2008,4,9,3,13009
"5214",2008,4,10,4,13236
"5215",2008,4,11,5,13053
"5216",2008,4,12,6,8531
"5217",2008,4,13,7,7384
"5218",2008,4,14,1,12386
"5219",2008,4,15,2,13274
"5220",2008,4,16,3,13120
"5221",2008,4,17,4,13164
"5222",2008,4,18,5,13090
"5223",2008,4,19,6,8695
"5224",2008,4,20,7,7504
"5225",2008,4,21,1,12376
"5226",2008,4,22,2,13428
"5227",2008,4,23,3,13284
"5228",2008,4,24,4,13317
"5229",2008,4,25,5,12851
"5230",2008,4,26,6,8304
"5231",2008,4,27,7,7439
"5232",2008,4,28,1,12325
"5233",2008,4,29,2,13313
"5234",2008,4,30,3,13210
"5235",2008,5,1,4,13520
"5236",2008,5,2,5,12872
"5237",2008,5,3,6,8329
"5238",2008,5,4,7,7135
"5239",2008,5,5,1,12480
"5240",2008,5,6,2,13416
"5241",2008,5,7,3,13059
"5242",2008,5,8,4,13387
"5243",2008,5,9,5,12934
"5244",2008,5,10,6,8554
"5245",2008,5,11,7,7293
"5246",2008,5,12,1,12613
"5247",2008,5,13,2,13238
"5248",2008,5,14,3,13405
"5249",2008,5,15,4,13521
"5250",2008,5,16,5,13062
"5251",2008,5,17,6,8246
"5252",2008,5,18,7,7573
"5253",2008,5,19,1,12614
"5254",2008,5,20,2,13912
"5255",2008,5,21,3,13853
"5256",2008,5,22,4,13732
"5257",2008,5,23,5,13342
"5258",2008,5,24,6,8529
"5259",2008,5,25,7,7441
"5260",2008,5,26,1,7948
"5261",2008,5,27,2,13181
"5262",2008,5,28,3,14397
"5263",2008,5,29,4,13783
"5264",2008,5,30,5,13602
"5265",2008,5,31,6,8864
"5266",2008,6,1,7,7651
"5267",2008,6,2,1,12590
"5268",2008,6,3,2,13459
"5269",2008,6,4,3,13597
"5270",2008,6,5,4,13438
"5271",2008,6,6,5,13159
"5272",2008,6,7,6,8708
"5273",2008,6,8,7,7727
"5274",2008,6,9,1,12450
"5275",2008,6,10,2,13789
"5276",2008,6,11,3,13609
"5277",2008,6,12,4,13796
"5278",2008,6,13,5,12394
"5279",2008,6,14,6,8603
"5280",2008,6,15,7,7779
"5281",2008,6,16,1,12732
"5282",2008,6,17,2,13756
"5283",2008,6,18,3,13638
"5284",2008,6,19,4,13452
"5285",2008,6,20,5,13403
"5286",2008,6,21,6,8857
"5287",2008,6,22,7,7651
"5288",2008,6,23,1,12794
"5289",2008,6,24,2,13983
"5290",2008,6,25,3,13728
"5291",2008,6,26,4,13547
"5292",2008,6,27,5,13411
"5293",2008,6,28,6,8991
"5294",2008,6,29,7,7840
"5295",2008,6,30,1,12898
"5296",2008,7,1,2,14350
"5297",2008,7,2,3,14189
"5298",2008,7,3,4,14182
"5299",2008,7,4,5,9449
"5300",2008,7,5,6,8061
"5301",2008,7,6,7,7725
"5302",2008,7,7,1,13340
"5303",2008,7,8,2,14771
"5304",2008,7,9,3,14098
"5305",2008,7,10,4,13952
"5306",2008,7,11,5,13697
"5307",2008,7,12,6,9084
"5308",2008,7,13,7,7885
"5309",2008,7,14,1,12881
"5310",2008,7,15,2,14221
"5311",2008,7,16,3,14016
"5312",2008,7,17,4,13987
"5313",2008,7,18,5,13542
"5314",2008,7,19,6,8978
"5315",2008,7,20,7,7999
"5316",2008,7,21,1,13053
"5317",2008,7,22,2,14241
"5318",2008,7,23,3,13994
"5319",2008,7,24,4,13622
"5320",2008,7,25,5,13417
"5321",2008,7,26,6,8898
"5322",2008,7,27,7,7940
"5323",2008,7,28,1,13054
"5324",2008,7,29,2,14259
"5325",2008,7,30,3,13883
"5326",2008,7,31,4,13939
"5327",2008,8,1,5,13684
"5328",2008,8,2,6,9018
"5329",2008,8,3,7,7911
"5330",2008,8,4,1,13155
"5331",2008,8,5,2,13981
"5332",2008,8,6,3,13800
"5333",2008,8,7,4,13859
"5334",2008,8,8,5,15374
"5335",2008,8,9,6,9233
"5336",2008,8,10,7,7951
"5337",2008,8,11,1,13186
"5338",2008,8,12,2,14336
"5339",2008,8,13,3,13933
"5340",2008,8,14,4,14248
"5341",2008,8,15,5,13890
"5342",2008,8,16,6,9180
"5343",2008,8,17,7,7848
"5344",2008,8,18,1,13404
"5345",2008,8,19,2,14348
"5346",2008,8,20,3,14083
"5347",2008,8,21,4,14010
"5348",2008,8,22,5,13923
"5349",2008,8,23,6,8997
"5350",2008,8,24,7,8008
"5351",2008,8,25,1,13051
"5352",2008,8,26,2,14260
"5353",2008,8,27,3,14213
"5354",2008,8,28,4,14718
"5355",2008,8,29,5,14260
"5356",2008,8,30,6,9182
"5357",2008,8,31,7,8002
"5358",2008,9,1,1,8105
"5359",2008,9,2,2,13488
"5360",2008,9,3,3,14657
"5361",2008,9,4,4,14980
"5362",2008,9,5,5,14475
"5363",2008,9,6,6,9450
"5364",2008,9,7,7,8209
"5365",2008,9,8,1,13437
"5366",2008,9,9,2,14567
"5367",2008,9,10,3,14474
"5368",2008,9,11,4,13391
"5369",2008,9,12,5,14312
"5370",2008,9,13,6,9552
"5371",2008,9,14,7,8405
"5372",2008,9,15,1,13775
"5373",2008,9,16,2,14736
"5374",2008,9,17,3,14316
"5375",2008,9,18,4,14512
"5376",2008,9,19,5,14151
"5377",2008,9,20,6,9227
"5378",2008,9,21,7,8183
"5379",2008,9,22,1,13246
"5380",2008,9,23,2,14464
"5381",2008,9,24,3,14016
"5382",2008,9,25,4,14176
"5383",2008,9,26,5,13705
"5384",2008,9,27,6,9168
"5385",2008,9,28,7,7892
"5386",2008,9,29,1,12819
"5387",2008,9,30,2,13737
"5388",2008,10,1,3,13761
"5389",2008,10,2,4,13742
"5390",2008,10,3,5,13189
"5391",2008,10,4,6,8788
"5392",2008,10,5,7,7609
"5393",2008,10,6,1,12557
"5394",2008,10,7,2,13728
"5395",2008,10,8,3,13499
"5396",2008,10,9,4,13301
"5397",2008,10,10,5,13264
"5398",2008,10,11,6,8624
"5399",2008,10,12,7,7590
"5400",2008,10,13,1,11616
"5401",2008,10,14,2,13396
"5402",2008,10,15,3,13299
"5403",2008,10,16,4,13163
"5404",2008,10,17,5,12957
"5405",2008,10,18,6,8373
"5406",2008,10,19,7,7205
"5407",2008,10,20,1,12384
"5408",2008,10,21,2,13478
"5409",2008,10,22,3,13256
"5410",2008,10,23,4,13239
"5411",2008,10,24,5,12872
"5412",2008,10,25,6,8409
"5413",2008,10,26,7,7318
"5414",2008,10,27,1,12358
"5415",2008,10,28,2,13528
"5416",2008,10,29,3,12954
"5417",2008,10,30,4,12950
"5418",2008,10,31,5,11013
"5419",2008,11,1,6,8395
"5420",2008,11,2,7,7807
"5421",2008,11,3,1,12887
"5422",2008,11,4,2,13244
"5423",2008,11,5,3,13041
"5424",2008,11,6,4,13153
"5425",2008,11,7,5,13203
"5426",2008,11,8,6,8538
"5427",2008,11,9,7,7305
"5428",2008,11,10,1,12333
"5429",2008,11,11,2,13323
"5430",2008,11,12,3,12852
"5431",2008,11,13,4,12541
"5432",2008,11,14,5,12824
"5433",2008,11,15,6,8377
"5434",2008,11,16,7,7225
"5435",2008,11,17,1,12251
"5436",2008,11,18,2,13202
"5437",2008,11,19,3,12874
"5438",2008,11,20,4,13436
"5439",2008,11,21,5,13189
"5440",2008,11,22,6,8449
"5441",2008,11,23,7,7301
"5442",2008,11,24,1,13493
"5443",2008,11,25,2,13929
"5444",2008,11,26,3,12242
"5445",2008,11,27,4,7126
"5446",2008,11,28,5,9247
"5447",2008,11,29,6,7803
"5448",2008,11,30,7,7315
"5449",2008,12,1,1,13029
"5450",2008,12,2,2,14138
"5451",2008,12,3,3,13317
"5452",2008,12,4,4,13250
"5453",2008,12,5,5,12734
"5454",2008,12,6,6,8422
"5455",2008,12,7,7,7282
"5456",2008,12,8,1,12322
"5457",2008,12,9,2,13112
"5458",2008,12,10,3,13113
"5459",2008,12,11,4,12851
"5460",2008,12,12,5,12903
"5461",2008,12,13,6,8436
"5462",2008,12,14,7,7380
"5463",2008,12,15,1,12377
"5464",2008,12,16,2,13900
"5465",2008,12,17,3,13814
"5466",2008,12,18,4,14324
"5467",2008,12,19,5,14007
"5468",2008,12,20,6,8665
"5469",2008,12,21,7,7635
"5470",2008,12,22,1,13831
"5471",2008,12,23,2,13374
"5472",2008,12,24,3,9235
"5473",2008,12,25,4,6471
"5474",2008,12,26,5,10890
"5475",2008,12,27,6,8728
"5476",2008,12,28,7,7677
"5477",2008,12,29,1,13951
"5478",2008,12,30,2,15645
"5479",2008,12,31,3,12906
"5480",2009,1,1,4,8145
"5481",2009,1,2,5,10995
"5482",2009,1,3,6,8338
"5483",2009,1,4,7,7283
"5484",2009,1,5,1,12125
"5485",2009,1,6,2,13222
"5486",2009,1,7,3,13119
"5487",2009,1,8,4,13019
"5488",2009,1,9,5,12647
"5489",2009,1,10,6,8233
"5490",2009,1,11,7,7122
"5491",2009,1,12,1,12178
"5492",2009,1,13,2,12597
"5493",2009,1,14,3,13013
"5494",2009,1,15,4,12800
"5495",2009,1,16,5,12542
"5496",2009,1,17,6,8175
"5497",2009,1,18,7,7151
"5498",2009,1,19,1,11353
"5499",2009,1,20,2,12935
"5500",2009,1,21,3,12822
"5501",2009,1,22,4,13125
"5502",2009,1,23,5,12995
"5503",2009,1,24,6,8357
"5504",2009,1,25,7,7261
"5505",2009,1,26,1,12156
"5506",2009,1,27,2,13107
"5507",2009,1,28,3,12703
"5508",2009,1,29,4,12729
"5509",2009,1,30,5,12527
"5510",2009,1,31,6,8201
"5511",2009,2,1,7,7255
"5512",2009,2,2,1,12525
"5513",2009,2,3,2,13330
"5514",2009,2,4,3,12894
"5515",2009,2,5,4,12817
"5516",2009,2,6,5,12517
"5517",2009,2,7,6,8451
"5518",2009,2,8,7,7462
"5519",2009,2,9,1,12484
"5520",2009,2,10,2,13612
"5521",2009,2,11,3,13219
"5522",2009,2,12,4,13635
"5523",2009,2,13,5,11832
"5524",2009,2,14,6,8550
"5525",2009,2,15,7,7434
"5526",2009,2,16,1,11731
"5527",2009,2,17,2,13151
"5528",2009,2,18,3,13324
"5529",2009,2,19,4,13171
"5530",2009,2,20,5,12995
"5531",2009,2,21,6,8628
"5532",2009,2,22,7,7286
"5533",2009,2,23,1,12363
"5534",2009,2,24,2,13110
"5535",2009,2,25,3,13084
"5536",2009,2,26,4,13134
"5537",2009,2,27,5,12732
"5538",2009,2,28,6,8396
"5539",2009,3,1,7,7342
"5540",2009,3,2,1,12276
"5541",2009,3,3,2,13265
"5542",2009,3,4,3,12903
"5543",2009,3,5,4,13176
"5544",2009,3,6,5,13081
"5545",2009,3,7,6,8556
"5546",2009,3,8,7,7314
"5547",2009,3,9,1,12400
"5548",2009,3,10,2,13568
"5549",2009,3,11,3,12999
"5550",2009,3,12,4,13134
"5551",2009,3,13,5,12087
"5552",2009,3,14,6,8396
"5553",2009,3,15,7,7130
"5554",2009,3,16,1,12264
"5555",2009,3,17,2,13542
"5556",2009,3,18,3,12987
"5557",2009,3,19,4,12706
"5558",2009,3,20,5,12927
"5559",2009,3,21,6,8286
"5560",2009,3,22,7,7168
"5561",2009,3,23,1,12056
"5562",2009,3,24,2,13309
"5563",2009,3,25,3,13027
"5564",2009,3,26,4,12785
"5565",2009,3,27,5,12692
"5566",2009,3,28,6,8381
"5567",2009,3,29,7,7348
"5568",2009,3,30,1,12330
"5569",2009,3,31,2,13136
"5570",2009,4,1,3,12247
"5571",2009,4,2,4,13233
"5572",2009,4,3,5,13078
"5573",2009,4,4,6,8389
"5574",2009,4,5,7,7238
"5575",2009,4,6,1,12200
"5576",2009,4,7,2,13589
"5577",2009,4,8,3,13177
"5578",2009,4,9,4,13278
"5579",2009,4,10,5,12007
"5580",2009,4,11,6,7906
"5581",2009,4,12,7,6864
"5582",2009,4,13,1,11617
"5583",2009,4,14,2,13415
"5584",2009,4,15,3,12804
"5585",2009,4,16,4,13095
"5586",2009,4,17,5,12481
"5587",2009,4,18,6,8364
"5588",2009,4,19,7,7309
"5589",2009,4,20,1,12252
"5590",2009,4,21,2,13273
"5591",2009,4,22,3,12958
"5592",2009,4,23,4,12872
"5593",2009,4,24,5,12231
"5594",2009,4,25,6,8191
"5595",2009,4,26,7,7198
"5596",2009,4,27,1,12199
"5597",2009,4,28,2,13243
"5598",2009,4,29,3,12701
"5599",2009,4,30,4,12413
"5600",2009,5,1,5,12930
"5601",2009,5,2,6,8169
"5602",2009,5,3,7,7220
"5603",2009,5,4,1,12126
"5604",2009,5,5,2,13358
"5605",2009,5,6,3,12686
"5606",2009,5,7,4,13088
"5607",2009,5,8,5,12738
"5608",2009,5,9,6,8180
"5609",2009,5,10,7,7339
"5610",2009,5,11,1,12410
"5611",2009,5,12,2,13415
"5612",2009,5,13,3,12920
"5613",2009,5,14,4,13033
"5614",2009,5,15,5,12874
"5615",2009,5,16,6,8327
"5616",2009,5,17,7,7256
"5617",2009,5,18,1,12467
"5618",2009,5,19,2,13543
"5619",2009,5,20,3,13694
"5620",2009,5,21,4,13569
"5621",2009,5,22,5,13314
"5622",2009,5,23,6,8618
"5623",2009,5,24,7,7481
"5624",2009,5,25,1,8058
"5625",2009,5,26,2,13239
"5626",2009,5,27,3,14350
"5627",2009,5,28,4,14057
"5628",2009,5,29,5,13290
"5629",2009,5,30,6,8602
"5630",2009,5,31,7,7480
